product_id,product_name,category,subcategory,brand,price,cost,discount_percent,stock_quantity,rating,num_reviews,weight_kg,created_date,is_active,created_at
PROD_00009374,Thực phẩm khô 9374,Food,Thực phẩm khô,Brand_186,537.69,222.85,12,318,3.7,2240,0.12,2024-11-20,False,2025-09-17 15:09:51.264266
PROD_00009375,Laptop 9375,Electronics,Laptop,Brand_160,1923.02,901.38,9,509,3.4,3218,9.34,2025-06-11,True,2025-09-17 15:09:51.264370
PROD_00009376,Smartphone 9376,Electronics,Smartphone,Brand_61,845.59,298.83,44,865,3.0,1994,1.14,2022-12-23,False,2025-09-17 15:09:51.264429
PROD_00009377,Tiểu thuyết 9377,Books,Tiểu thuyết,Brand_72,364.23,180.13,35,826,3.9,1744,3.49,2024-11-14,False,2025-09-17 15:09:51.264483
PROD_00009378,Đồ trang trí 9378,Home,Đồ trang trí,Brand_77,255.37,99.25,0,92,1.2,2284,1.06,2024-05-10,True,2025-09-17 15:09:51.264537
PROD_00009379,Laptop 9379,Electronics,Laptop,Brand_4,1538.69,960.41,33,50,1.5,481,5.84,2024-07-10,False,2025-09-17 15:09:51.264587
PROD_00009380,Bánh kẹo 9380,Food,Bánh kẹo,Brand_68,872.97,595.23,40,179,2.5,1633,6.07,2024-10-17,False,2025-09-17 15:09:51.264638
PROD_00009381,Tiểu thuyết 9381,Books,Tiểu thuyết,Brand_195,935.29,504.18,42,61,4.4,150,6.36,2023-11-10,True,2025-09-17 15:09:51.264690
PROD_00009382,Váy 9382,Clothing,Váy,Brand_55,1301.64,497.82,19,986,2.9,4481,9.97,2025-08-09,False,2025-09-17 15:09:51.264739
PROD_00009383,Camera 9383,Electronics,Camera,Brand_195,1050.78,537.03,20,712,2.7,2217,6.38,2023-09-30,True,2025-09-17 15:09:51.264787
PROD_00009384,Camera 9384,Electronics,Camera,Brand_75,1629.21,1095.95,18,753,1.4,3438,0.56,2024-12-05,True,2025-09-17 15:09:51.264833
PROD_00009385,Laptop 9385,Electronics,Laptop,Brand_140,1151.45,592.12,29,953,4.2,239,1.04,2023-06-04,False,2025-09-17 15:09:51.264873
PROD_00009386,Đồ uống 9386,Food,Đồ uống,Brand_42,1694.56,979.12,48,527,4.2,4004,4.94,2025-07-03,False,2025-09-17 15:09:51.264907
PROD_00009387,Váy 9387,Clothing,Váy,Brand_192,906.79,627.83,42,437,4.0,4880,8.04,2023-08-17,False,2025-09-17 15:09:51.264936
PROD_00009388,Tiểu thuyết 9388,Books,Tiểu thuyết,Brand_200,1987.36,704.9,9,796,1.6,3033,6.7,2023-08-12,True,2025-09-17 15:09:51.264966
PROD_00009389,Camera 9389,Electronics,Camera,Brand_162,1555.79,927.13,5,323,3.6,2449,4.08,2024-10-10,True,2025-09-17 15:09:51.264997
PROD_00009390,Rau củ 9390,Food,Rau củ,Brand_35,861.73,331.35,20,254,3.2,3481,0.74,2025-04-12,True,2025-09-17 15:09:51.265027
PROD_00009391,Dụng cụ nhà bếp 9391,Home,Dụng cụ nhà bếp,Brand_143,324.77,211.63,39,217,4.8,99,1.73,2024-07-05,True,2025-09-17 15:09:51.265057
PROD_00009392,Tiểu thuyết 9392,Books,Tiểu thuyết,Brand_34,825.73,389.94,15,350,3.5,287,1.88,2023-08-06,False,2025-09-17 15:09:51.265088
PROD_00009393,Áo thun 9393,Clothing,Áo thun,Brand_118,1749.26,644.18,28,930,3.3,3762,9.25,2022-11-28,False,2025-09-17 15:09:51.265120
PROD_00009394,Headphone 9394,Electronics,Headphone,Brand_20,1940.15,1239.13,22,232,2.4,374,0.73,2022-11-16,True,2025-09-17 15:09:51.265158
PROD_00009395,Tablet 9395,Electronics,Tablet,Brand_155,1466.56,1024.84,2,720,1.4,3450,4.33,2024-04-16,True,2025-09-17 15:09:51.265201
PROD_00009396,Đồ trang trí 9396,Home,Đồ trang trí,Brand_185,589.37,373.86,34,65,1.3,52,3.75,2024-06-16,False,2025-09-17 15:09:51.265249
PROD_00009397,Áo khoác 9397,Clothing,Áo khoác,Brand_187,852.86,441.42,50,240,2.5,1781,6.63,2023-09-23,False,2025-09-17 15:09:51.265286
PROD_00009398,Đồ trang trí 9398,Home,Đồ trang trí,Brand_147,768.75,246.6,39,813,3.6,2999,4.61,2025-03-15,False,2025-09-17 15:09:51.265320
PROD_00009399,Váy 9399,Clothing,Váy,Brand_28,310.59,134.61,13,993,1.3,2088,0.49,2025-08-14,True,2025-09-17 15:09:51.265350
PROD_00009400,Giày 9400,Clothing,Giày,Brand_18,865.23,494.36,45,288,4.8,2178,8.45,2022-10-27,False,2025-09-17 15:09:51.265374
PROD_00009401,Đồ uống 9401,Food,Đồ uống,Brand_137,1982.63,1093.6,36,647,1.6,2871,2.17,2023-07-06,False,2025-09-17 15:09:51.265397
PROD_00009402,Đồ nội thất 9402,Home,Đồ nội thất,Brand_23,84.05,37.2,17,360,2.0,2548,1.78,2023-09-22,False,2025-09-17 15:09:51.265421
PROD_00009403,Truyện tranh 9403,Books,Truyện tranh,Brand_108,1229.31,838.6,42,589,2.5,1939,2.58,2025-06-04,True,2025-09-17 15:09:51.265444
PROD_00009404,Smartphone 9404,Electronics,Smartphone,Brand_171,455.51,200.15,11,794,2.9,283,9.98,2023-04-11,False,2025-09-17 15:09:51.265467
PROD_00009405,Sách học 9405,Books,Sách học,Brand_166,1607.64,817.06,31,494,2.8,2310,2.56,2025-05-07,True,2025-09-17 15:09:51.265489
PROD_00009406,Dụng cụ nhà bếp 9406,Home,Dụng cụ nhà bếp,Brand_26,1126.71,352.59,38,736,3.1,2954,9.36,2025-03-08,True,2025-09-17 15:09:51.265512
PROD_00009407,Quần jean 9407,Clothing,Quần jean,Brand_74,1180.22,619.46,8,281,4.7,1493,5.48,2024-10-02,False,2025-09-17 15:09:51.265535
PROD_00009408,Giày 9408,Clothing,Giày,Brand_22,297.94,110.17,23,624,1.2,2299,2.6,2024-10-14,True,2025-09-17 15:09:51.265558
PROD_00009409,Quần jean 9409,Clothing,Quần jean,Brand_146,1802.04,586.43,41,119,4.2,229,6.26,2024-07-15,True,2025-09-17 15:09:51.265580
PROD_00009410,Smartphone 9410,Electronics,Smartphone,Brand_179,1417.31,468.89,19,848,2.5,2967,5.27,2024-04-15,False,2025-09-17 15:09:51.265602
PROD_00009411,Đồ trang trí 9411,Home,Đồ trang trí,Brand_173,312.41,153.25,5,596,3.5,3352,6.86,2025-01-17,True,2025-09-17 15:09:51.265624
PROD_00009412,Thực phẩm khô 9412,Food,Thực phẩm khô,Brand_20,1350.11,573.81,0,291,4.7,4737,7.47,2024-02-16,False,2025-09-17 15:09:51.265647
PROD_00009413,Đồ trang trí 9413,Home,Đồ trang trí,Brand_76,180.09,88.36,10,590,2.1,793,4.87,2023-08-13,False,2025-09-17 15:09:51.265670
PROD_00009414,Áo thun 9414,Clothing,Áo thun,Brand_152,845.86,462.39,18,225,2.1,1548,1.71,2023-02-06,True,2025-09-17 15:09:51.265693
PROD_00009415,Headphone 9415,Electronics,Headphone,Brand_176,345.78,241.44,47,629,1.5,2954,3.55,2025-04-26,False,2025-09-17 15:09:51.265716
PROD_00009416,Sách kỹ năng 9416,Books,Sách kỹ năng,Brand_44,449.86,149.99,16,632,4.1,3718,0.32,2024-02-26,True,2025-09-17 15:09:51.265783
PROD_00009417,Tiểu thuyết 9417,Books,Tiểu thuyết,Brand_184,1265.93,644.91,38,134,4.0,1737,5.62,2024-01-12,True,2025-09-17 15:09:51.265824
PROD_00009418,Bánh kẹo 9418,Food,Bánh kẹo,Brand_125,880.77,281.56,48,746,3.1,1523,5.47,2025-07-17,True,2025-09-17 15:09:51.265851
PROD_00009419,Đồ uống 9419,Food,Đồ uống,Brand_52,1679.62,972.57,14,359,1.7,2039,7.33,2023-05-01,False,2025-09-17 15:09:51.265876
PROD_00009420,Rau củ 9420,Food,Rau củ,Brand_2,552.3,340.03,10,359,1.4,173,5.28,2024-06-27,True,2025-09-17 15:09:51.265900
PROD_00009421,Dụng cụ nhà bếp 9421,Home,Dụng cụ nhà bếp,Brand_124,632.62,195.52,39,115,1.8,1716,8.37,2025-05-30,True,2025-09-17 15:09:51.265924
PROD_00009422,Áo thun 9422,Clothing,Áo thun,Brand_53,1892.55,905.85,45,834,4.4,1829,4.51,2024-09-23,True,2025-09-17 15:09:51.265948
PROD_00009423,Váy 9423,Clothing,Váy,Brand_139,1191.35,722.05,27,757,4.8,4388,3.15,2022-10-26,True,2025-09-17 15:09:51.265974
PROD_00009424,Áo khoác 9424,Clothing,Áo khoác,Brand_30,620.87,278.93,22,714,4.2,703,4.95,2023-07-16,False,2025-09-17 15:09:51.266004
PROD_00009425,Tablet 9425,Electronics,Tablet,Brand_168,1231.99,381.35,10,849,4.8,3907,5.58,2024-07-21,True,2025-09-17 15:09:51.266038
PROD_00009426,Sách kỹ năng 9426,Books,Sách kỹ năng,Brand_132,43.64,27.1,46,650,3.9,760,8.25,2023-11-18,False,2025-09-17 15:09:51.266070
PROD_00009427,Đồ nội thất 9427,Home,Đồ nội thất,Brand_196,1592.28,769.44,39,650,3.1,717,3.02,2023-05-01,True,2025-09-17 15:09:51.266103
PROD_00009428,Áo khoác 9428,Clothing,Áo khoác,Brand_142,1716.92,859.55,16,371,3.3,1499,1.04,2024-07-23,False,2025-09-17 15:09:51.266131
PROD_00009429,Camera 9429,Electronics,Camera,Brand_147,454.79,232.15,29,733,1.7,3217,6.5,2024-12-19,True,2025-09-17 15:09:51.266155
PROD_00009430,Sách kỹ năng 9430,Books,Sách kỹ năng,Brand_165,132.42,79.89,2,174,2.0,2539,2.54,2025-01-10,False,2025-09-17 15:09:51.266177
PROD_00009431,Giày 9431,Clothing,Giày,Brand_88,350.14,224.56,6,326,3.4,1834,0.88,2023-08-04,False,2025-09-17 15:09:51.266200
PROD_00009432,Rau củ 9432,Food,Rau củ,Brand_194,1295.77,514.0,19,577,4.6,1656,5.29,2024-01-13,False,2025-09-17 15:09:51.266222
PROD_00009433,Hoa quả 9433,Food,Hoa quả,Brand_16,1836.35,732.04,44,604,1.7,3002,0.54,2024-09-24,False,2025-09-17 15:09:51.266268
PROD_00009434,Đồ nội thất 9434,Home,Đồ nội thất,Brand_183,1690.35,527.54,41,68,3.0,2037,1.48,2024-06-10,True,2025-09-17 15:09:51.266297
PROD_00009435,Hoa quả 9435,Food,Hoa quả,Brand_178,1965.42,1347.84,20,565,4.4,3908,3.75,2024-03-04,False,2025-09-17 15:09:51.266322
PROD_00009436,Đồ nội thất 9436,Home,Đồ nội thất,Brand_38,844.8,449.07,46,860,3.8,4223,5.44,2023-05-18,False,2025-09-17 15:09:51.266345
PROD_00009437,Giày 9437,Clothing,Giày,Brand_138,1877.2,656.34,2,334,2.9,4693,9.91,2024-11-06,True,2025-09-17 15:09:51.266370
PROD_00009438,Hoa quả 9438,Food,Hoa quả,Brand_160,779.9,345.59,39,125,1.2,1404,9.77,2024-10-23,True,2025-09-17 15:09:51.266393
PROD_00009439,Tiểu thuyết 9439,Books,Tiểu thuyết,Brand_55,507.84,189.23,44,755,4.5,3523,8.2,2024-07-23,True,2025-09-17 15:09:51.266431
PROD_00009440,Laptop 9440,Electronics,Laptop,Brand_43,1509.48,552.47,30,374,3.4,1737,7.93,2022-12-17,False,2025-09-17 15:09:51.266461
PROD_00009441,Tablet 9441,Electronics,Tablet,Brand_40,1515.29,822.63,28,720,3.4,4409,7.58,2023-10-29,True,2025-09-17 15:09:51.266486
PROD_00009442,Đồ trang trí 9442,Home,Đồ trang trí,Brand_126,737.38,272.9,13,82,4.6,4404,1.68,2023-08-04,False,2025-09-17 15:09:51.266510
PROD_00009443,Rau củ 9443,Food,Rau củ,Brand_117,1714.05,863.3,26,675,1.6,474,5.17,2024-01-06,False,2025-09-17 15:09:51.266533
PROD_00009444,Áo khoác 9444,Clothing,Áo khoác,Brand_10,1632.93,797.85,14,840,4.8,236,1.38,2024-09-20,False,2025-09-17 15:09:51.266556
PROD_00009445,Quần jean 9445,Clothing,Quần jean,Brand_9,154.49,88.39,13,1,4.4,3848,7.52,2025-08-11,False,2025-09-17 15:09:51.266579
PROD_00009446,Áo khoác 9446,Clothing,Áo khoác,Brand_48,1229.15,614.5,22,47,4.2,2677,6.08,2025-04-03,True,2025-09-17 15:09:51.266602
PROD_00009447,Đồ trang trí 9447,Home,Đồ trang trí,Brand_10,1623.41,1021.61,33,392,4.2,759,3.65,2022-10-27,False,2025-09-17 15:09:51.266625
PROD_00009448,Laptop 9448,Electronics,Laptop,Brand_15,1810.45,1211.76,25,921,2.1,3109,6.67,2025-08-21,False,2025-09-17 15:09:51.266647
PROD_00009449,Bánh kẹo 9449,Food,Bánh kẹo,Brand_62,292.79,115.9,39,767,2.7,168,5.62,2024-04-13,True,2025-09-17 15:09:51.266671
PROD_00009450,Giày 9450,Clothing,Giày,Brand_192,1537.49,755.27,36,615,3.9,970,2.79,2025-03-09,True,2025-09-17 15:09:51.266694
PROD_00009451,Dụng cụ nhà bếp 9451,Home,Dụng cụ nhà bếp,Brand_64,1786.69,1052.25,9,725,1.1,1868,4.44,2024-07-27,True,2025-09-17 15:09:51.266716
PROD_00009452,Truyện tranh 9452,Books,Truyện tranh,Brand_149,1380.13,634.87,18,14,1.1,2169,0.38,2025-06-05,False,2025-09-17 15:09:51.266739
PROD_00009453,Bánh kẹo 9453,Food,Bánh kẹo,Brand_153,595.99,280.99,28,791,4.3,3227,1.19,2025-05-07,False,2025-09-17 15:09:51.266763
PROD_00009454,Đồ nội thất 9454,Home,Đồ nội thất,Brand_11,1139.15,363.52,32,169,2.7,312,3.99,2023-03-13,False,2025-09-17 15:09:51.266785
PROD_00009455,Sách học 9455,Books,Sách học,Brand_179,1922.44,614.17,25,416,3.2,63,9.26,2023-01-16,True,2025-09-17 15:09:51.266808
PROD_00009456,Áo thun 9456,Clothing,Áo thun,Brand_48,662.61,419.67,25,482,2.0,397,2.79,2023-12-17,False,2025-09-17 15:09:51.266830
PROD_00009457,Váy 9457,Clothing,Váy,Brand_182,411.24,200.76,39,870,2.0,4338,5.93,2023-03-13,True,2025-09-17 15:09:51.266898
PROD_00009458,Đồ trang trí 9458,Home,Đồ trang trí,Brand_83,1008.09,335.86,5,100,2.5,1435,7.83,2023-12-25,False,2025-09-17 15:09:51.266928
PROD_00009459,Đồ nội thất 9459,Home,Đồ nội thất,Brand_9,805.84,551.17,31,258,2.1,1743,2.27,2023-07-25,True,2025-09-17 15:09:51.266954
PROD_00009460,Dụng cụ nhà bếp 9460,Home,Dụng cụ nhà bếp,Brand_163,505.17,313.71,43,30,2.6,4168,6.44,2024-03-16,False,2025-09-17 15:09:51.266978
PROD_00009461,Dụng cụ nhà bếp 9461,Home,Dụng cụ nhà bếp,Brand_186,741.43,399.88,46,514,3.4,1950,4.75,2025-01-30,True,2025-09-17 15:09:51.267002
PROD_00009462,Đồ trang trí 9462,Home,Đồ trang trí,Brand_71,156.83,84.11,11,924,1.9,3500,3.47,2023-11-26,False,2025-09-17 15:09:51.267026
PROD_00009463,Giày 9463,Clothing,Giày,Brand_70,659.45,283.24,43,996,1.8,1219,2.86,2023-12-06,True,2025-09-17 15:09:51.267049
PROD_00009464,Smartphone 9464,Electronics,Smartphone,Brand_98,1820.46,795.97,5,951,5.0,836,9.98,2023-09-17,True,2025-09-17 15:09:51.267071
PROD_00009465,Thực phẩm khô 9465,Food,Thực phẩm khô,Brand_111,1366.86,553.03,22,576,3.8,2598,8.47,2024-12-14,False,2025-09-17 15:09:51.267094
PROD_00009466,Áo thun 9466,Clothing,Áo thun,Brand_68,781.26,437.86,9,861,2.3,1166,3.24,2023-08-18,False,2025-09-17 15:09:51.267117
PROD_00009467,Sách kỹ năng 9467,Books,Sách kỹ năng,Brand_162,502.75,181.96,12,566,4.6,3618,8.53,2024-02-05,True,2025-09-17 15:09:51.267140
PROD_00009468,Đồ nội thất 9468,Home,Đồ nội thất,Brand_192,1445.85,462.59,7,610,2.1,1671,4.42,2023-03-13,True,2025-09-17 15:09:51.267162
PROD_00009469,Giày 9469,Clothing,Giày,Brand_98,445.01,138.43,2,452,2.7,4864,6.82,2025-04-10,False,2025-09-17 15:09:51.267184
PROD_00009470,Áo thun 9470,Clothing,Áo thun,Brand_85,517.53,218.82,23,716,4.5,224,9.53,2024-04-07,False,2025-09-17 15:09:51.267206
PROD_00009471,Giày 9471,Clothing,Giày,Brand_116,1060.68,460.07,29,756,4.2,2906,1.16,2022-11-10,True,2025-09-17 15:09:51.267228
PROD_00009472,Hoa quả 9472,Food,Hoa quả,Brand_168,1434.09,823.93,20,162,3.7,344,9.51,2024-05-17,True,2025-09-17 15:09:51.267251
PROD_00009473,Thực phẩm khô 9473,Food,Thực phẩm khô,Brand_80,1453.77,587.58,28,523,3.4,1558,1.69,2022-12-02,False,2025-09-17 15:09:51.267272
PROD_00009474,Smartphone 9474,Electronics,Smartphone,Brand_148,635.52,193.62,31,11,2.5,2262,7.12,2024-02-26,False,2025-09-17 15:09:51.267295
PROD_00009475,Đồ uống 9475,Food,Đồ uống,Brand_166,1216.46,394.24,24,679,1.5,1326,7.0,2024-05-09,True,2025-09-17 15:09:51.267316
PROD_00009476,Váy 9476,Clothing,Váy,Brand_68,149.55,53.07,21,465,1.3,1520,9.49,2023-12-09,True,2025-09-17 15:09:51.267339
PROD_00009477,Đồ uống 9477,Food,Đồ uống,Brand_42,1154.01,738.09,47,350,2.7,3588,2.49,2024-12-03,True,2025-09-17 15:09:51.267382
PROD_00009478,Váy 9478,Clothing,Váy,Brand_121,886.47,323.1,12,679,1.5,4435,4.9,2023-11-21,True,2025-09-17 15:09:51.267416
PROD_00009479,Giày 9479,Clothing,Giày,Brand_53,898.82,589.83,39,939,2.4,4723,7.06,2024-02-11,False,2025-09-17 15:09:51.267443
PROD_00009480,Smartphone 9480,Electronics,Smartphone,Brand_47,156.67,69.82,9,387,2.7,971,7.72,2022-09-21,False,2025-09-17 15:09:51.267466
PROD_00009481,Smartphone 9481,Electronics,Smartphone,Brand_155,1714.69,850.07,34,315,2.4,3300,1.46,2023-06-03,True,2025-09-17 15:09:51.267489
PROD_00009482,Rau củ 9482,Food,Rau củ,Brand_95,561.47,295.83,14,431,3.1,2305,6.77,2022-09-21,False,2025-09-17 15:09:51.267512
PROD_00009483,Hoa quả 9483,Food,Hoa quả,Brand_75,1236.41,681.94,30,106,1.2,2720,6.22,2023-01-30,True,2025-09-17 15:09:51.267535
PROD_00009484,Camera 9484,Electronics,Camera,Brand_183,1682.21,662.5,34,321,4.9,2164,9.11,2024-01-02,False,2025-09-17 15:09:51.267558
PROD_00009485,Hoa quả 9485,Food,Hoa quả,Brand_186,1116.82,750.82,31,901,4.6,1397,7.21,2024-04-08,False,2025-09-17 15:09:51.267581
PROD_00009486,Thực phẩm khô 9486,Food,Thực phẩm khô,Brand_27,1762.03,1019.78,7,72,3.6,2612,2.75,2024-07-22,True,2025-09-17 15:09:51.267605
PROD_00009487,Smartphone 9487,Electronics,Smartphone,Brand_161,933.89,353.14,50,717,4.1,4091,0.56,2023-07-29,True,2025-09-17 15:09:51.267628
PROD_00009488,Dụng cụ nhà bếp 9488,Home,Dụng cụ nhà bếp,Brand_103,1281.93,711.24,21,810,3.0,2631,3.61,2025-07-13,True,2025-09-17 15:09:51.267651
PROD_00009489,Váy 9489,Clothing,Váy,Brand_40,54.23,21.95,34,855,1.0,908,5.29,2025-04-29,True,2025-09-17 15:09:51.267675
PROD_00009490,Camera 9490,Electronics,Camera,Brand_52,797.21,381.25,31,862,3.3,3840,3.36,2023-08-26,False,2025-09-17 15:09:51.267698
PROD_00009491,Sách học 9491,Books,Sách học,Brand_196,57.71,23.72,35,468,2.5,688,0.12,2022-10-25,True,2025-09-17 15:09:51.267722
PROD_00009492,Headphone 9492,Electronics,Headphone,Brand_48,347.1,116.02,32,466,4.8,3009,2.21,2024-10-10,False,2025-09-17 15:09:51.267744
PROD_00009493,Sách kỹ năng 9493,Books,Sách kỹ năng,Brand_104,1733.78,1160.61,6,959,4.7,4420,3.17,2025-05-13,True,2025-09-17 15:09:51.267766
PROD_00009494,Camera 9494,Electronics,Camera,Brand_51,259.09,164.53,7,973,1.1,4331,9.89,2024-11-23,False,2025-09-17 15:09:51.267788
PROD_00009495,Camera 9495,Electronics,Camera,Brand_187,488.82,191.55,47,234,1.8,770,3.3,2023-11-25,False,2025-09-17 15:09:51.267810
PROD_00009496,Sách học 9496,Books,Sách học,Brand_10,1850.59,848.99,36,159,4.5,4881,4.81,2025-03-03,True,2025-09-17 15:09:51.267832
PROD_00009497,Camera 9497,Electronics,Camera,Brand_9,512.38,240.38,35,100,1.9,1999,6.29,2024-07-15,False,2025-09-17 15:09:51.267855
PROD_00009498,Bánh kẹo 9498,Food,Bánh kẹo,Brand_135,552.5,301.03,0,421,1.9,4023,0.71,2023-09-07,False,2025-09-17 15:09:51.267877
PROD_00009499,Quần jean 9499,Clothing,Quần jean,Brand_38,323.21,113.41,13,203,4.0,3413,7.04,2025-01-14,False,2025-09-17 15:09:51.267899
PROD_00009500,Truyện tranh 9500,Books,Truyện tranh,Brand_138,1563.87,491.46,32,366,2.6,1380,0.73,2023-10-10,True,2025-09-17 15:09:51.267922
PROD_00009501,Đồ uống 9501,Food,Đồ uống,Brand_106,1855.39,1289.11,49,500,4.7,4928,7.42,2025-04-15,True,2025-09-17 15:09:51.267945
PROD_00009502,Tablet 9502,Electronics,Tablet,Brand_101,1355.03,561.36,37,655,4.2,1651,5.9,2023-11-17,False,2025-09-17 15:09:51.267967
PROD_00009503,Váy 9503,Clothing,Váy,Brand_35,1402.5,726.59,44,213,2.6,4737,6.65,2023-05-01,True,2025-09-17 15:09:51.267990
PROD_00009504,Hoa quả 9504,Food,Hoa quả,Brand_55,323.96,101.85,9,735,4.8,2977,8.11,2025-08-20,True,2025-09-17 15:09:51.268013
PROD_00009505,Áo thun 9505,Clothing,Áo thun,Brand_111,195.54,127.57,5,971,3.4,1929,3.38,2024-02-16,False,2025-09-17 15:09:51.268035
PROD_00009506,Sách kỹ năng 9506,Books,Sách kỹ năng,Brand_48,1783.35,657.79,21,533,1.4,257,4.56,2023-07-28,True,2025-09-17 15:09:51.268057
PROD_00009507,Headphone 9507,Electronics,Headphone,Brand_9,963.08,595.74,6,851,1.1,3170,1.66,2025-03-03,True,2025-09-17 15:09:51.268080
PROD_00009508,Giày 9508,Clothing,Giày,Brand_96,1772.45,561.4,14,762,2.9,4072,8.33,2022-10-26,False,2025-09-17 15:09:51.268102
PROD_00009509,Smartphone 9509,Electronics,Smartphone,Brand_114,1939.26,1087.2,14,34,3.1,288,2.79,2025-08-12,False,2025-09-17 15:09:51.268124
PROD_00009510,Headphone 9510,Electronics,Headphone,Brand_45,1744.36,578.26,19,346,1.8,4533,2.7,2025-01-09,True,2025-09-17 15:09:51.268147
PROD_00009511,Sách kỹ năng 9511,Books,Sách kỹ năng,Brand_39,1214.85,391.27,35,871,3.7,710,5.33,2024-01-31,False,2025-09-17 15:09:51.268169
PROD_00009512,Laptop 9512,Electronics,Laptop,Brand_109,1450.8,452.15,0,771,4.8,4067,7.55,2025-05-20,False,2025-09-17 15:09:51.268192
PROD_00009513,Váy 9513,Clothing,Váy,Brand_131,982.64,457.19,6,285,3.9,2071,4.63,2023-02-15,True,2025-09-17 15:09:51.268214
PROD_00009514,Áo khoác 9514,Clothing,Áo khoác,Brand_85,1992.39,1346.3,25,568,4.5,3652,4.13,2025-04-17,True,2025-09-17 15:09:51.268247
PROD_00009515,Dụng cụ nhà bếp 9515,Home,Dụng cụ nhà bếp,Brand_152,1994.3,800.36,36,213,3.7,3816,4.45,2024-06-06,True,2025-09-17 15:09:51.268282
PROD_00009516,Đồ nội thất 9516,Home,Đồ nội thất,Brand_88,1900.56,969.19,9,911,1.8,3823,6.84,2025-02-04,False,2025-09-17 15:09:51.268307
PROD_00009517,Rau củ 9517,Food,Rau củ,Brand_103,1966.2,824.85,2,637,2.2,150,1.77,2024-10-21,False,2025-09-17 15:09:51.268330
PROD_00009518,Sách học 9518,Books,Sách học,Brand_131,1587.02,924.39,16,588,4.9,2268,9.23,2025-06-28,False,2025-09-17 15:09:51.268352
PROD_00009519,Sách kỹ năng 9519,Books,Sách kỹ năng,Brand_130,1070.17,444.67,3,561,2.7,1401,1.52,2025-09-11,False,2025-09-17 15:09:51.268375
PROD_00009520,Smartphone 9520,Electronics,Smartphone,Brand_19,331.17,160.5,35,323,3.0,737,4.79,2022-10-21,False,2025-09-17 15:09:51.268397
PROD_00009521,Rau củ 9521,Food,Rau củ,Brand_189,1300.62,510.5,5,540,2.8,4644,4.35,2023-10-12,True,2025-09-17 15:09:51.268420
PROD_00009522,Sách kỹ năng 9522,Books,Sách kỹ năng,Brand_197,150.37,103.52,28,11,1.9,31,7.0,2024-01-14,True,2025-09-17 15:09:51.268443
PROD_00009523,Sách kỹ năng 9523,Books,Sách kỹ năng,Brand_53,1548.03,789.87,0,780,4.8,898,8.45,2025-06-03,False,2025-09-17 15:09:51.268466
PROD_00009524,Headphone 9524,Electronics,Headphone,Brand_161,1743.61,569.67,5,404,2.4,3660,6.04,2024-11-07,False,2025-09-17 15:09:51.268489
PROD_00009525,Sách học 9525,Books,Sách học,Brand_97,1789.3,973.09,39,476,1.4,2713,6.02,2023-11-10,False,2025-09-17 15:09:51.268513
PROD_00009526,Laptop 9526,Electronics,Laptop,Brand_19,1835.62,602.47,35,3,4.3,1678,0.7,2023-10-20,True,2025-09-17 15:09:51.268535
PROD_00009527,Headphone 9527,Electronics,Headphone,Brand_103,877.74,443.9,42,457,5.0,2628,8.02,2024-09-12,True,2025-09-17 15:09:51.268557
PROD_00009528,Đồ nội thất 9528,Home,Đồ nội thất,Brand_50,293.56,113.18,50,504,4.1,979,2.51,2024-09-01,True,2025-09-17 15:09:51.268580
PROD_00009529,Váy 9529,Clothing,Váy,Brand_178,87.28,37.93,38,255,4.6,3288,6.87,2023-08-06,False,2025-09-17 15:09:51.268602
PROD_00009530,Đồ trang trí 9530,Home,Đồ trang trí,Brand_99,378.52,147.62,33,609,3.4,4251,4.58,2025-04-28,False,2025-09-17 15:09:51.268625
PROD_00009531,Smartphone 9531,Electronics,Smartphone,Brand_161,1208.15,654.94,13,233,4.4,3789,7.1,2023-09-10,True,2025-09-17 15:09:51.268647
PROD_00009532,Rau củ 9532,Food,Rau củ,Brand_93,278.48,100.05,39,90,3.6,1154,1.79,2025-06-23,False,2025-09-17 15:09:51.268670
PROD_00009533,Váy 9533,Clothing,Váy,Brand_42,83.53,54.99,42,606,2.9,3751,6.6,2023-07-01,False,2025-09-17 15:09:51.268693
PROD_00009534,Đồ nội thất 9534,Home,Đồ nội thất,Brand_107,1888.39,963.2,6,778,1.2,4748,9.45,2025-02-04,False,2025-09-17 15:09:51.268716
PROD_00009535,Đồ trang trí 9535,Home,Đồ trang trí,Brand_93,896.23,425.17,29,118,1.2,2167,7.22,2025-08-01,True,2025-09-17 15:09:51.268739
PROD_00009536,Laptop 9536,Electronics,Laptop,Brand_184,959.13,570.91,36,427,2.0,3144,2.97,2024-04-01,True,2025-09-17 15:09:51.268761
PROD_00009537,Váy 9537,Clothing,Váy,Brand_50,149.47,63.81,20,616,4.5,2443,0.61,2023-05-09,True,2025-09-17 15:09:51.268782
PROD_00009538,Camera 9538,Electronics,Camera,Brand_83,1287.76,710.45,32,854,3.2,3409,3.31,2023-10-11,True,2025-09-17 15:09:51.268804
PROD_00009539,Hoa quả 9539,Food,Hoa quả,Brand_82,970.22,306.87,5,544,1.7,1017,1.76,2023-08-13,False,2025-09-17 15:09:51.268826
PROD_00009540,Quần jean 9540,Clothing,Quần jean,Brand_195,835.54,274.56,45,860,2.5,4934,4.85,2023-08-08,True,2025-09-17 15:09:51.268847
