transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,currency,payment_method,payment_status,shipping_cost,tax_amount,discount_amount,order_source,customer_segment,source,extracted_at
TXN_20251001_004343,VN_CUST_000425,2025-03-04T21:55:24.623233,Computing,Electronics Product 1265,4,129.84,513.16,USD,PayPal,Pending,45.83,41.55,93.58,Store,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623238
TXN_20251001_004344,CUST_00000364,2025-04-10T21:55:24.623242,Computing,Electronics Product 9793,5,940.51,4986.12,USD,PayPal,Pending,5.47,376.2,98.1,Web,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623247
TXN_20251001_004345,CUST_00000533,2025-03-05T21:55:24.623253,Computing,Electronics Product 2294,4,1783.64,7643.8,USD,Cash,Completed,24.78,570.76,86.3,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623259
TXN_20251001_004346,VN_CUST_000740,2025-07-20T21:55:24.623263,Computing,Electronics Product 8768,3,1932.77,6198.9,USD,PayPal,Pending,18.36,463.86,81.63,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623268
TXN_20251001_004347,VN_CUST_000741,2025-05-15T21:55:24.623272,Electronics,Electronics Product 8777,1,1269.5,1320.33,USD,Cash,Pending,12.86,101.56,63.59,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623279
TXN_20251001_004348,CUST_00000335,2025-08-16T21:55:24.623285,Gaming,Electronics Product 6317,5,346.34,1865.89,USD,Cash,Failed,25.8,138.54,30.15,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623290
TXN_20251001_004349,CUST_00000150,2024-12-04T21:55:24.623296,Gaming,Electronics Product 1463,2,869.52,1856.95,USD,Cash,Pending,24.95,139.12,46.16,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623301
TXN_20251001_004350,CUST_00000596,2025-02-10T21:55:24.623305,Gaming,Electronics Product 8338,5,1069.16,5763.39,USD,Credit Card,Failed,21.9,427.66,31.97,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623310
TXN_20251001_004351,CUST_00000800,2025-07-12T21:55:24.623314,Gaming,Electronics Product 2422,2,758.82,1628.2,USD,PayPal,Completed,39.58,121.41,50.43,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623319
TXN_20251001_004352,VN_CUST_000842,2025-01-27T21:55:24.623324,Mobile,Electronics Product 1851,5,1016.93,5494.67,USD,PayPal,Pending,31.77,406.77,28.52,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623335
TXN_20251001_004353,VN_CUST_000550,2025-05-27T21:55:24.623340,Mobile,Electronics Product 8381,1,893.59,947.71,USD,Bank Transfer,Completed,17.22,71.49,34.59,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623345
TXN_20251001_004354,VN_CUST_000659,2025-07-30T21:55:24.623349,Audio,Electronics Product 4156,4,1016.07,4390.87,USD,Bank Transfer,Failed,31.72,325.14,30.27,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623354
TXN_20251001_004355,VN_CUST_000803,2025-09-10T21:55:24.623359,Audio,Electronics Product 8356,3,1825.58,5875.44,USD,Credit Card,Completed,40.67,438.14,80.11,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623365
TXN_20251001_004356,VN_CUST_000507,2025-04-01T21:55:24.623369,Computing,Electronics Product 8119,1,249.14,299.71,USD,Cash,Failed,40.51,19.93,9.87,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623374
TXN_20251001_004357,VN_CUST_000789,2024-11-12T21:55:24.623379,Electronics,Electronics Product 1157,4,259.0,1118.17,USD,PayPal,Failed,27.93,82.88,28.64,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623384
TXN_20251001_004358,CUST_00000738,2025-04-12T21:55:24.623388,Audio,Electronics Product 9134,1,57.4,63.51,USD,Cash,Pending,22.22,4.59,20.7,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623393
TXN_20251001_004359,CUST_00000639,2025-03-08T21:55:24.623398,Audio,Electronics Product 3880,3,917.75,2888.2,USD,Cash,Failed,5.98,220.26,91.29,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623402
TXN_20251001_004360,VN_CUST_000252,2025-02-21T21:55:24.623407,Mobile,Electronics Product 3078,5,566.63,3056.67,USD,PayPal,Completed,22.67,226.65,25.8,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623412
TXN_20251001_004361,VN_CUST_000856,2024-12-04T21:55:24.623416,Mobile,Electronics Product 6089,2,1720.6,3645.08,USD,Cash,Failed,20.72,275.3,92.14,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623421
TXN_20251001_004362,VN_CUST_000185,2025-09-26T21:55:24.623426,Audio,Electronics Product 6133,4,1876.14,8111.8,USD,Credit Card,Pending,43.39,600.36,36.51,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623431
TXN_20251001_004363,CUST_00000380,2024-11-20T21:55:24.623435,Audio,Electronics Product 5080,3,1321.74,4260.27,USD,PayPal,Pending,39.63,317.22,61.8,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623440
TXN_20251001_004364,CUST_00000542,2025-01-29T21:55:24.623445,Audio,Electronics Product 3554,5,1761.85,9537.18,USD,Cash,Pending,32.51,704.74,9.32,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623450
TXN_20251001_004365,VN_CUST_000693,2025-06-03T21:55:24.623454,Gaming,Electronics Product 7334,5,1402.73,7574.53,USD,Credit Card,Pending,5.28,561.09,5.49,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623460
TXN_20251001_004366,CUST_00000475,2025-09-24T21:55:24.623465,Audio,Electronics Product 3236,3,1404.8,4521.69,USD,PayPal,Completed,18.42,337.15,48.28,Web,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623469
TXN_20251001_004367,CUST_00000582,2025-03-04T21:55:24.623474,Gaming,Electronics Product 3768,1,1447.39,1491.44,USD,Credit Card,Pending,12.43,115.79,84.17,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623478
TXN_20251001_004368,VN_CUST_000074,2025-03-31T21:55:24.623483,Mobile,Electronics Product 8990,5,697.0,3758.3,USD,Bank Transfer,Completed,43.17,278.8,48.67,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623487
TXN_20251001_004369,CUST_00000503,2025-02-21T21:55:24.623492,Audio,Electronics Product 5331,1,66.6,102.9,USD,Credit Card,Failed,33.89,5.33,2.92,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623497
TXN_20251001_004370,CUST_00000104,2025-04-04T21:55:24.623501,Audio,Electronics Product 2469,3,369.29,1203.56,USD,Bank Transfer,Failed,15.73,88.63,8.67,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623507
TXN_20251001_004371,CUST_00000831,2025-06-15T21:55:24.623511,Computing,Electronics Product 7149,5,1751.47,9426.46,USD,Credit Card,Pending,46.11,700.59,77.59,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623516
TXN_20251001_004372,CUST_00000638,2024-10-21T21:55:24.623522,Electronics,Electronics Product 5088,1,212.35,214.57,USD,Credit Card,Pending,39.25,16.99,54.02,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623527
TXN_20251001_004373,CUST_00000593,2025-07-12T21:55:24.623531,Gaming,Electronics Product 2851,1,1147.26,1225.33,USD,Cash,Failed,40.44,91.78,54.15,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623536
TXN_20251001_004374,VN_CUST_000700,2025-09-28T21:55:24.623540,Mobile,Electronics Product 5876,3,183.0,624.92,USD,Cash,Failed,49.35,43.92,17.35,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623546
TXN_20251001_004375,CUST_00000948,2024-10-30T21:55:24.623550,Electronics,Electronics Product 2128,1,1951.77,2073.62,USD,Credit Card,Completed,23.44,156.14,57.73,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623556
TXN_20251001_004376,VN_CUST_000364,2025-07-24T21:55:24.623560,Electronics,Electronics Product 1498,4,1936.64,8366.17,USD,Cash,Pending,47.9,619.72,48.01,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623565
TXN_20251001_004377,CUST_00000678,2025-01-25T21:55:24.623569,Mobile,Electronics Product 9857,1,1918.47,2015.51,USD,Bank Transfer,Completed,5.32,153.48,61.76,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623574
TXN_20251001_004378,CUST_00000990,2025-08-10T21:55:24.623578,Computing,Electronics Product 4575,5,1841.78,9948.0,USD,Cash,Failed,25.39,736.71,23.0,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623583
TXN_20251001_004379,VN_CUST_000146,2024-11-09T21:55:24.623590,Mobile,Electronics Product 4386,4,932.09,4044.17,USD,Cash,Failed,21.47,298.27,3.93,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623607
TXN_20251001_004380,CUST_00000224,2025-04-09T21:55:24.623614,Computing,Electronics Product 2439,4,807.9,3430.89,USD,PayPal,Completed,15.55,258.53,74.79,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623622
TXN_20251001_004381,VN_CUST_000230,2025-06-25T21:55:24.623626,Mobile,Electronics Product 1651,3,50.77,112.85,USD,Bank Transfer,Completed,36.95,12.18,88.59,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623631
TXN_20251001_004382,VN_CUST_000233,2025-03-06T21:55:24.623636,Computing,Electronics Product 9088,5,1523.05,8211.05,USD,PayPal,Failed,23.67,609.22,37.09,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623641
TXN_20251001_004383,VN_CUST_000136,2025-04-09T21:55:24.623646,Gaming,Electronics Product 1456,3,1797.81,5851.16,USD,Bank Transfer,Completed,36.03,431.47,9.77,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623651
TXN_20251001_004384,VN_CUST_000040,2024-11-29T21:55:24.623655,Computing,Electronics Product 9461,4,652.94,2773.84,USD,Bank Transfer,Completed,27.59,208.94,74.45,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623662
TXN_20251001_004385,VN_CUST_000429,2025-05-26T21:55:24.623666,Mobile,Electronics Product 1858,3,1402.96,4585.3,USD,PayPal,Completed,48.4,336.71,8.69,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623673
TXN_20251001_004386,VN_CUST_000826,2025-04-23T21:55:24.623677,Electronics,Electronics Product 9926,1,1418.83,1534.35,USD,Credit Card,Completed,33.12,113.51,31.11,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623682
TXN_20251001_004387,CUST_00000266,2025-04-19T21:55:24.623687,Electronics,Electronics Product 3192,1,471.51,523.08,USD,PayPal,Pending,14.04,37.72,0.19,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623692
TXN_20251001_004388,CUST_00000114,2025-09-26T21:55:24.623697,Electronics,Electronics Product 7914,2,343.68,670.32,USD,Credit Card,Pending,18.32,54.99,90.35,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623702
TXN_20251001_004389,VN_CUST_000987,2025-08-15T21:55:24.623706,Computing,Electronics Product 6549,2,1423.34,3046.15,USD,Bank Transfer,Completed,36.81,227.73,65.07,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623713
TXN_20251001_004390,VN_CUST_000165,2025-09-03T21:55:24.623717,Audio,Electronics Product 8199,1,1266.88,1382.09,USD,Cash,Pending,45.2,101.35,31.34,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623722
TXN_20251001_004391,VN_CUST_000345,2025-04-27T21:55:24.623727,Mobile,Electronics Product 7963,5,214.81,1131.42,USD,Credit Card,Completed,49.46,85.92,78.01,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623732
TXN_20251001_004392,VN_CUST_000713,2025-09-24T21:55:24.623736,Computing,Electronics Product 1292,4,1523.2,6622.04,USD,Credit Card,Completed,45.5,487.42,3.68,Store,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623741
TXN_20251001_004393,VN_CUST_000327,2025-02-08T21:55:24.623745,Computing,Electronics Product 2528,2,1459.08,3117.84,USD,Credit Card,Completed,10.78,233.45,44.55,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623750
TXN_20251001_004394,VN_CUST_000250,2025-05-08T21:55:24.623755,Computing,Electronics Product 5956,2,1693.49,3617.63,USD,PayPal,Pending,16.34,270.96,56.65,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623759
TXN_20251001_004395,VN_CUST_000749,2024-11-19T21:55:24.623764,Audio,Electronics Product 5259,4,844.71,3680.95,USD,Bank Transfer,Pending,32.37,270.31,0.57,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623770
TXN_20251001_004396,CUST_00000087,2025-04-20T21:55:24.623775,Electronics,Electronics Product 8879,5,1759.19,9443.81,USD,Bank Transfer,Completed,42.57,703.68,98.39,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623782
TXN_20251001_004397,VN_CUST_000310,2024-12-03T21:55:24.623794,Computing,Electronics Product 1262,2,467.01,958.98,USD,PayPal,Pending,38.29,74.72,88.05,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623800
TXN_20251001_004398,CUST_00000707,2025-05-31T21:55:24.623804,Mobile,Electronics Product 4163,3,1539.42,4960.07,USD,Cash,Pending,16.91,369.46,44.56,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623810
TXN_20251001_004399,CUST_00000855,2025-03-30T21:55:24.623814,Mobile,Electronics Product 7269,3,1973.85,6361.21,USD,Bank Transfer,Completed,34.5,473.72,68.56,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623819
TXN_20251001_004400,CUST_00000331,2025-07-20T21:55:24.623823,Computing,Electronics Product 9378,2,1096.82,2329.13,USD,PayPal,Pending,17.23,175.49,57.23,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623828
TXN_20251001_004401,VN_CUST_000083,2024-10-14T21:55:24.623833,Audio,Electronics Product 2490,5,1829.78,9863.06,USD,Cash,Pending,19.73,731.91,37.48,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623838
TXN_20251001_004402,VN_CUST_000120,2024-10-18T21:55:24.623842,Mobile,Electronics Product 5949,1,338.32,391.21,USD,PayPal,Pending,34.68,27.07,8.86,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623847
TXN_20251001_004403,CUST_00000982,2025-02-18T21:55:24.623852,Computing,Electronics Product 3886,5,1997.65,10764.55,USD,Credit Card,Failed,41.89,799.06,64.65,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623857
TXN_20251001_004404,VN_CUST_000781,2025-01-18T21:55:24.623861,Electronics,Electronics Product 3514,3,69.26,247.7,USD,Cash,Completed,28.38,16.62,5.08,Store,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623866
TXN_20251001_004405,VN_CUST_000651,2025-07-20T21:55:24.623871,Electronics,Electronics Product 1994,5,1310.59,7098.86,USD,PayPal,Completed,26.74,524.24,5.07,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623877
TXN_20251001_004406,CUST_00000943,2025-08-20T21:55:24.623937,Electronics,Electronics Product 9804,1,1082.47,1149.12,USD,Credit Card,Completed,7.92,86.6,27.87,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623952
TXN_20251001_004407,CUST_00000326,2025-09-07T21:55:24.623960,Audio,Electronics Product 6030,2,1071.34,2304.84,USD,Bank Transfer,Pending,22.84,171.41,32.09,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623968
TXN_20251001_004408,CUST_00000274,2024-12-12T21:55:24.623973,Computing,Electronics Product 9613,4,935.63,4010.98,USD,Bank Transfer,Completed,35.87,299.4,66.81,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623979
TXN_20251001_004409,VN_CUST_000684,2024-12-24T21:55:24.623984,Computing,Electronics Product 5157,5,199.15,993.83,USD,Cash,Completed,12.74,79.66,94.32,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.623990
TXN_20251001_004410,VN_CUST_000380,2024-12-23T21:55:24.623995,Computing,Electronics Product 8089,4,1236.2,5330.8,USD,Credit Card,Completed,37.55,395.58,47.13,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624000
TXN_20251001_004411,CUST_00000337,2025-05-06T21:55:24.624005,Electronics,Electronics Product 6029,4,1002.09,4324.17,USD,Bank Transfer,Completed,48.68,320.67,53.54,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624010
TXN_20251001_004412,VN_CUST_000785,2025-07-13T21:55:24.624017,Mobile,Electronics Product 1154,1,1944.97,2114.49,USD,PayPal,Pending,47.28,155.6,33.36,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624022
TXN_20251001_004413,VN_CUST_000193,2024-10-28T21:55:24.624027,Mobile,Electronics Product 4894,2,1832.81,3925.32,USD,Bank Transfer,Pending,19.96,293.25,53.51,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624032
TXN_20251001_004414,VN_CUST_000652,2025-04-08T21:55:24.624037,Mobile,Electronics Product 9413,5,1405.64,7561.22,USD,Bank Transfer,Pending,18.51,562.26,47.75,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624042
TXN_20251001_004415,CUST_00000080,2024-10-15T21:55:24.624046,Computing,Electronics Product 6501,1,963.39,1022.21,USD,Cash,Completed,25.07,77.07,43.32,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624052
TXN_20251001_004416,CUST_00000586,2025-08-12T21:55:24.624057,Electronics,Electronics Product 9313,3,1410.51,4537.74,USD,PayPal,Completed,39.56,338.52,71.87,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624062
TXN_20251001_004417,CUST_00000820,2025-04-19T21:55:24.624067,Audio,Electronics Product 4894,2,1590.23,3438.7,USD,Cash,Failed,27.9,254.44,24.1,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624072
TXN_20251001_004418,CUST_00000347,2025-01-22T21:55:24.624076,Mobile,Electronics Product 4394,4,1258.16,5385.68,USD,Cash,Completed,11.73,402.61,61.3,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624081
TXN_20251001_004419,CUST_00000828,2025-05-06T21:55:24.624086,Audio,Electronics Product 7612,1,1000.78,1073.26,USD,Cash,Pending,45.53,80.06,53.11,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624091
TXN_20251001_004420,CUST_00000287,2025-03-26T21:55:24.624095,Electronics,Electronics Product 2967,3,1747.5,5650.14,USD,Bank Transfer,Completed,44.77,419.4,56.53,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624101
TXN_20251001_004421,CUST_00000131,2025-04-15T21:55:24.624105,Electronics,Electronics Product 1449,4,1149.11,4919.04,USD,Bank Transfer,Failed,33.06,367.72,78.18,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624112
TXN_20251001_004422,VN_CUST_000220,2025-04-19T21:55:24.624117,Computing,Electronics Product 4912,1,188.93,196.21,USD,Bank Transfer,Completed,46.89,15.11,54.72,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624123
TXN_20251001_004423,VN_CUST_000939,2025-06-25T21:55:24.624129,Computing,Electronics Product 4675,5,925.23,5017.11,USD,PayPal,Pending,37.79,370.09,16.92,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624134
TXN_20251001_004424,VN_CUST_000129,2025-05-28T21:55:24.624138,Electronics,Electronics Product 9082,1,1659.83,1791.77,USD,Credit Card,Completed,35.48,132.79,36.33,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624143
TXN_20251001_004425,CUST_00000171,2024-11-19T21:55:24.624148,Mobile,Electronics Product 6846,5,302.44,1623.75,USD,PayPal,Failed,12.53,120.98,21.96,Web,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624163
TXN_20251001_004426,CUST_00000054,2025-04-21T21:55:24.624169,Mobile,Electronics Product 8992,1,480.41,565.17,USD,PayPal,Completed,48.04,38.43,1.71,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624174
TXN_20251001_004427,CUST_00000145,2025-01-25T21:55:24.624179,Electronics,Electronics Product 1937,2,331.73,671.31,USD,Credit Card,Pending,17.41,53.08,62.64,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624184
TXN_20251001_004428,CUST_00000458,2025-06-08T21:55:24.624188,Computing,Electronics Product 4816,3,947.99,3027.97,USD,Bank Transfer,Completed,17.18,227.52,60.7,Web,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624193
TXN_20251001_004429,CUST_00000342,2025-09-13T21:55:24.624198,Computing,Electronics Product 7517,2,210.47,482.55,USD,Cash,Completed,42.59,33.68,14.66,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624203
TXN_20251001_004430,VN_CUST_000385,2025-08-24T21:55:24.624207,Audio,Electronics Product 2748,3,1422.22,4595.57,USD,Credit Card,Failed,29.85,341.33,42.27,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624212
TXN_20251001_004431,CUST_00000986,2024-10-15T21:55:24.624217,Electronics,Electronics Product 1709,2,1832.12,3972.04,USD,Cash,Completed,23.6,293.14,8.94,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624222
TXN_20251001_004432,VN_CUST_000482,2024-10-23T21:55:24.624226,Electronics,Electronics Product 1847,2,1096.48,2334.51,USD,Credit Card,Pending,7.23,175.44,41.12,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624232
TXN_20251001_004433,CUST_00000316,2024-12-05T21:55:24.624236,Computing,Electronics Product 4945,4,1963.84,8431.27,USD,Credit Card,Pending,17.76,628.43,70.28,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624241
TXN_20251001_004434,VN_CUST_000205,2025-03-01T21:55:24.624245,Computing,Electronics Product 1326,3,1975.55,6373.63,USD,Bank Transfer,Pending,48.12,474.13,75.27,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624250
TXN_20251001_004435,CUST_00000880,2025-06-14T21:55:24.624255,Mobile,Electronics Product 6055,1,1656.8,1722.73,USD,Bank Transfer,Completed,31.74,132.54,98.35,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624261
TXN_20251001_004436,VN_CUST_000213,2025-07-14T21:55:24.624265,Gaming,Electronics Product 5912,1,822.74,897.72,USD,Cash,Pending,36.66,65.82,27.5,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624270
TXN_20251001_004437,CUST_00000427,2025-04-01T21:55:24.624275,Computing,Electronics Product 7658,5,163.81,868.96,USD,PayPal,Pending,14.25,65.52,29.86,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624280
TXN_20251001_004438,VN_CUST_000749,2025-07-23T21:55:24.624284,Computing,Electronics Product 9885,2,871.15,1918.02,USD,PayPal,Pending,46.03,139.38,9.69,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624289
TXN_20251001_004439,CUST_00000202,2024-10-17T21:55:24.624294,Computing,Electronics Product 5302,4,1836.68,7959.76,USD,Credit Card,Failed,47.94,587.74,22.64,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624299
TXN_20251001_004440,CUST_00000095,2025-03-05T21:55:24.624304,Audio,Electronics Product 9458,5,713.66,3881.14,USD,Cash,Pending,31.62,285.46,4.24,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624309
TXN_20251001_004441,VN_CUST_000827,2025-01-29T21:55:24.624313,Electronics,Electronics Product 6936,2,1535.31,3264.24,USD,PayPal,Completed,38.95,245.65,90.98,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624318
TXN_20251001_004442,VN_CUST_000056,2025-08-11T21:55:24.624323,Gaming,Electronics Product 4117,3,1331.07,4293.14,USD,Cash,Completed,13.27,319.46,32.8,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624327
TXN_20251001_004443,CUST_00000555,2025-04-24T21:55:24.624332,Audio,Electronics Product 9110,2,809.35,1742.22,USD,Credit Card,Completed,22.02,129.5,28.0,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624337
TXN_20251001_004444,CUST_00000222,2024-10-20T21:55:24.624343,Gaming,Electronics Product 9116,1,87.16,114.31,USD,Credit Card,Failed,39.34,6.97,19.16,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624348
TXN_20251001_004445,VN_CUST_000263,2025-04-20T21:55:24.624352,Audio,Electronics Product 7995,3,368.8,1133.2,USD,Bank Transfer,Pending,13.01,88.51,74.72,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624358
TXN_20251001_004446,VN_CUST_000798,2025-06-10T21:55:24.624363,Computing,Electronics Product 9151,3,516.16,1639.81,USD,Bank Transfer,Pending,20.88,123.88,53.43,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624368
TXN_20251001_004447,VN_CUST_000761,2025-04-12T21:55:24.624373,Computing,Electronics Product 7071,2,1386.7,2968.67,USD,Bank Transfer,Failed,32.66,221.87,59.26,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624378
TXN_20251001_004448,CUST_00000823,2025-03-29T21:55:24.624382,Gaming,Electronics Product 2857,2,1821.62,3950.52,USD,Credit Card,Pending,42.49,291.46,26.67,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624387
TXN_20251001_004449,CUST_00000148,2025-05-29T21:55:24.624391,Computing,Electronics Product 5636,1,133.0,181.05,USD,Cash,Pending,41.42,10.64,4.01,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624396
TXN_20251001_004450,CUST_00000898,2025-09-10T21:55:24.624401,Electronics,Electronics Product 7603,3,767.13,2490.78,USD,Credit Card,Completed,19.33,184.11,14.05,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624406
TXN_20251001_004451,VN_CUST_000044,2025-09-15T21:55:24.624411,Mobile,Electronics Product 3802,1,691.46,765.78,USD,PayPal,Failed,36.17,55.32,17.17,Phone,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.624416
