product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,weight_kg,warranty_months,is_featured,launch_date,description,market_focus,vietnam_popularity_score,platform_availability,payment_methods_supported,data_source,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,integrated_id,source_type,source_platform,availability,crawl_timestamp,url
,Realme Product 4046,Realme,cameras,cameras,1012.5416666666666,24301000.0,1341.4583333333333,24.5,4.6,805,,,12,0,,"Sản phẩm Product 4046 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_a6d36b9f,crawled,lazada,True,2025-10-01 21:18:17.388261,https://lazada.com/product/58b50116
,Xiaomi Product 5284,Xiaomi,cameras,cameras,41.75,1002000.0,,,4.8,1741,,,12,0,,"Sản phẩm Product 5284 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_8658c2f2,crawled,lazada,True,2025-10-01 21:18:17.490621,https://lazada.com/product/eabd303e
,Apple Product 6807,Apple,cameras,cameras,167.625,4023000.0,208.45833333333334,19.6,4.3,1030,,,12,0,,"Sản phẩm Product 6807 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_1080ac8f,crawled,lazada,True,2025-10-01 21:18:17.594243,https://lazada.com/product/dd5e7aee
,Apple Product 5385,Apple,cameras,cameras,472.375,11337000.0,609.9166666666666,22.6,4.5,1465,,,12,0,,"Sản phẩm Product 5385 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_cf847215,crawled,lazada,False,2025-10-01 21:18:17.705725,https://lazada.com/product/cc6e288f
,Samsung Product 1971,Samsung,cameras,cameras,746.0416666666666,17905000.0,903.2083333333334,17.4,4.5,1415,,,12,0,,"Sản phẩm Product 1971 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_35fdfbbe,crawled,lazada,True,2025-10-01 21:18:17.810535,https://lazada.com/product/42c2c88a
,Apple Product 4950,Apple,cameras,cameras,553.3333333333334,13280000.0,657.3333333333334,15.8,4.2,1405,,,12,0,,"Sản phẩm Product 4950 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_a726104f,crawled,lazada,True,2025-10-01 21:18:17.921674,https://lazada.com/product/48062d93
,VinSmart Product 3551,VinSmart,cameras,cameras,798.5833333333334,19166000.0,1110.875,28.1,4.1,627,,,12,0,,"Sản phẩm Product 3551 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_0f7d8b3d,crawled,lazada,True,2025-10-01 21:18:18.022005,https://lazada.com/product/31377462
,Vivo Product 1496,Vivo,cameras,cameras,1034.7916666666667,24835000.0,,,4.5,1673,,,12,0,,"Sản phẩm Product 1496 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_473ed987,crawled,lazada,True,2025-10-01 21:18:18.136833,https://lazada.com/product/c7c3315c
,OPPO Product 8497,OPPO,cameras,cameras,286.5,6876000.0,352.0416666666667,18.6,4.0,1805,,,12,0,,"Sản phẩm Product 8497 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_6e419a77,crawled,lazada,True,2025-10-01 21:18:18.238466,https://lazada.com/product/625e3413
,Viettel Product 3418,Viettel,cameras,cameras,243.45833333333334,5843000.0,323.8333333333333,24.8,4.0,1806,,,12,0,,"Sản phẩm Product 3418 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_a27b9493,crawled,lazada,True,2025-10-01 21:18:18.347987,https://lazada.com/product/f5026d4d
,Viettel Product 6818,Viettel,cameras,cameras,332.1666666666667,7972000.0,498.0,33.3,4.1,1978,,,12,0,,"Sản phẩm Product 6818 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_a6630051,crawled,lazada,True,2025-10-01 21:18:18.458877,https://lazada.com/product/008eef54
,BKAV Product 2100,BKAV,cameras,cameras,539.375,12945000.0,632.3333333333334,14.7,4.9,1699,,,12,0,,"Sản phẩm Product 2100 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_102d23e4,crawled,lazada,True,2025-10-01 21:18:18.560039,https://lazada.com/product/6fd34514
,Asanzo Product 4464,Asanzo,cameras,cameras,406.7916666666667,9763000.0,511.7916666666667,20.5,3.8,940,,,12,0,,"Sản phẩm Product 4464 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_359e7995,crawled,lazada,True,2025-10-01 21:18:18.664155,https://lazada.com/product/f5a344b4
,Asanzo Product 6952,Asanzo,cameras,cameras,730.5416666666666,17533000.0,843.125,13.4,4.8,1674,,,12,0,,"Sản phẩm Product 6952 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_aedcc195,crawled,lazada,True,2025-10-01 21:18:18.777159,https://lazada.com/product/b825aa60
,Vivo Product 6853,Vivo,cameras,cameras,605.2916666666666,14527000.0,892.875,32.2,3.7,147,,,12,0,,"Sản phẩm Product 6853 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_5036da94,crawled,lazada,True,2025-10-01 21:18:18.880862,https://lazada.com/product/eaf63be4
,Viettel Product 1008,Viettel,cameras,cameras,478.4583333333333,11483000.0,698.1666666666666,31.5,3.8,82,,,12,0,,"Sản phẩm Product 1008 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,LAZADA_e0a284f7,crawled,lazada,True,2025-10-01 21:18:18.988803,https://lazada.com/product/46900fae
,BKAV Product 3974,BKAV,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,22.416666666666668,538000.0,,,3.7,1271,,,12,0,,"Sản phẩm Product 3974 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_394ff3fb,crawled,sendo,True,2025-10-01 21:17:17.652090,https://sendo.com/product/2289c6c0
,VinSmart Product 5726,VinSmart,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,96.16666666666667,2308000.0,142.375,32.4,4.1,1526,,,12,0,,"Sản phẩm Product 5726 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_3340367a,crawled,sendo,True,2025-10-01 21:17:17.762867,https://sendo.com/product/23ba0efd
,Xiaomi Product 4003,Xiaomi,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,472.625,11343000.0,639.8333333333334,26.1,4.8,473,,,12,0,,"Sản phẩm Product 4003 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_f810a817,crawled,sendo,False,2025-10-01 21:17:17.867811,https://sendo.com/product/05b24a8f
,Realme Product 9347,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,388.5416666666667,9325000.0,,,4.9,1327,,,12,0,,"Sản phẩm Product 9347 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_bc788c82,crawled,sendo,True,2025-10-01 21:17:17.974015,https://sendo.com/product/2049bcd6
,OPPO Product 2978,OPPO,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,533.0416666666666,12793000.0,690.375,22.8,4.1,1400,,,12,0,,"Sản phẩm Product 2978 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_81022512,crawled,sendo,True,2025-10-01 21:17:18.084068,https://sendo.com/product/7fbe38c3
,Vivo Product 5705,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,855.75,20538000.0,1093.9166666666667,21.8,3.6,1015,,,12,0,,"Sản phẩm Product 5705 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_2018d327,crawled,sendo,True,2025-10-01 21:17:18.195547,https://sendo.com/product/9a2f2cff
,FPT Product 8620,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,456.0833333333333,10946000.0,651.0416666666666,29.9,4.3,1285,,,12,0,,"Sản phẩm Product 8620 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_6a292006,crawled,sendo,True,2025-10-01 21:17:18.298677,https://sendo.com/product/1cdb942f
,Viettel Product 2173,Viettel,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1176.1666666666667,28228000.0,1443.8333333333333,18.5,3.9,415,,,12,0,,"Sản phẩm Product 2173 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_89f005c8,crawled,sendo,True,2025-10-01 21:17:18.418309,https://sendo.com/product/d34959ac
,Realme Product 3943,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,704.375,16905000.0,,,3.9,790,,,12,0,,"Sản phẩm Product 3943 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_0280e411,crawled,sendo,True,2025-10-01 21:17:18.541091,https://sendo.com/product/0e724561
,FPT Product 2067,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,999.3333333333334,23984000.0,,,4.4,1384,,,12,0,,"Sản phẩm Product 2067 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_51322b8b,crawled,sendo,False,2025-10-01 21:17:18.651764,https://sendo.com/product/4966ad2e
,Samsung Product 8894,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,981.9166666666666,23566000.0,1183.7916666666667,17.1,3.6,446,,,12,0,,"Sản phẩm Product 8894 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_07dadeaa,crawled,sendo,False,2025-10-01 21:17:18.756009,https://sendo.com/product/fe142e32
,Asanzo Product 9913,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,557.625,13383000.0,679.5,17.9,3.7,1969,,,12,0,,"Sản phẩm Product 9913 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_e8e7902f,crawled,sendo,True,2025-10-01 21:17:18.863142,https://sendo.com/product/3e18b0af
,Viettel Product 7270,Viettel,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,716.625,17199000.0,,,4.8,175,,,12,0,,"Sản phẩm Product 7270 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_e19d680c,crawled,sendo,True,2025-10-01 21:17:18.980905,https://sendo.com/product/132c4552
,Xiaomi Product 9829,Xiaomi,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,872.25,20934000.0,1008.2916666666666,13.5,3.5,582,,,12,0,,"Sản phẩm Product 9829 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_11b948a0,crawled,sendo,True,2025-10-01 21:17:19.091318,https://sendo.com/product/dc09dd26
,VinSmart Product 9352,VinSmart,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,705.875,16941000.0,926.3333333333334,23.8,3.8,516,,,12,0,,"Sản phẩm Product 9352 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_b6f6aba2,crawled,sendo,True,2025-10-01 21:17:19.207377,https://sendo.com/product/529132b7
,FPT Product 2095,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,578.0416666666666,13873000.0,639.6666666666666,9.6,4.8,568,,,12,0,,"Sản phẩm Product 2095 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_3b6b075b,crawled,sendo,False,2025-10-01 21:17:19.322146,https://sendo.com/product/fb561cee
,BKAV Product 7301,BKAV,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,122.5,2940000.0,169.875,27.9,4.2,498,,,12,0,,"Sản phẩm Product 7301 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_55d92362,crawled,sendo,True,2025-10-01 21:17:19.431042,https://sendo.com/product/8156f730
,Vivo Product 3295,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,528.75,12690000.0,,,4.6,1297,,,12,0,,"Sản phẩm Product 3295 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_b8eb0922,crawled,sendo,True,2025-10-01 21:17:19.541002,https://sendo.com/product/6fe83534
,Realme Product 1776,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,223.58333333333334,5366000.0,248.58333333333334,10.1,4.4,2000,,,12,0,,"Sản phẩm Product 1776 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_9befaa41,crawled,sendo,True,2025-10-01 21:17:19.648796,https://sendo.com/product/3a0d9441
,Samsung Product 3484,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1188.375,28521000.0,,,4.5,1228,,,12,0,,"Sản phẩm Product 3484 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_76708df6,crawled,sendo,True,2025-10-01 21:17:19.752118,https://sendo.com/product/78f7ff9b
,OPPO Product 6251,OPPO,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,590.8333333333334,14180000.0,820.625,28.0,3.7,754,,,12,0,,"Sản phẩm Product 6251 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_a7ea5742,crawled,sendo,True,2025-10-01 21:17:19.860950,https://sendo.com/product/6381f3ee
,Realme Product 2120,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,282.7916666666667,6787000.0,363.0,22.1,3.9,175,,,12,0,,"Sản phẩm Product 2120 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_c7aa4fdb,crawled,sendo,True,2025-10-01 21:17:19.963091,https://sendo.com/product/a896b7d6
,Asanzo Product 5610,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,889.9583333333334,21359000.0,,,4.9,1019,,,12,0,,"Sản phẩm Product 5610 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_2d220c1f,crawled,sendo,True,2025-10-01 21:17:20.063307,https://sendo.com/product/ba23b183
,Vivo Product 5089,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1210.625,29055000.0,,,4.5,1899,,,12,0,,"Sản phẩm Product 5089 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_0ad8957c,crawled,sendo,True,2025-10-01 21:17:20.176909,https://sendo.com/product/82ddca8a
,Apple Product 9007,Apple,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,40.625,975000.0,44.75,9.3,4.5,1332,,,12,0,,"Sản phẩm Product 9007 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_9972ce6d,crawled,sendo,True,2025-10-01 21:17:20.290926,https://sendo.com/product/e6608d35
,Vivo Product 8687,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,652.6666666666666,15664000.0,840.9583333333334,22.4,4.2,1661,,,12,0,,"Sản phẩm Product 8687 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_705c68bb,crawled,sendo,True,2025-10-01 21:17:20.401161,https://sendo.com/product/d81bbc86
,Xiaomi Product 7054,Xiaomi,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,36.5,876000.0,49.791666666666664,26.7,3.5,1468,,,12,0,,"Sản phẩm Product 7054 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_f45e11a0,crawled,sendo,True,2025-10-01 21:17:20.521084,https://sendo.com/product/d76040be
,OPPO Product 6269,OPPO,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,952.5416666666666,22861000.0,,,4.6,1604,,,12,0,,"Sản phẩm Product 6269 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_6c6dc664,crawled,sendo,True,2025-10-01 21:17:20.634026,https://sendo.com/product/f90dc8b7
,Realme Product 3823,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,29.583333333333332,710000.0,36.0,17.8,4.9,997,,,12,0,,"Sản phẩm Product 3823 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_6c3d09a0,crawled,sendo,True,2025-10-01 21:17:20.744773,https://sendo.com/product/1a83e8ec
,Viettel Product 6348,Viettel,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,446.5,10716000.0,550.625,18.9,4.5,1198,,,12,0,,"Sản phẩm Product 6348 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_66c686fa,crawled,sendo,True,2025-10-01 21:17:20.852985,https://sendo.com/product/bbbbbd51
,Samsung Product 8877,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,677.0416666666666,16249000.0,,,4.7,1659,,,12,0,,"Sản phẩm Product 8877 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_b0b8ab59,crawled,sendo,True,2025-10-01 21:17:20.957638,https://sendo.com/product/9d3403d8
,Vivo Product 5829,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,689.6666666666666,16552000.0,904.2083333333334,23.7,4.1,252,,,12,0,,"Sản phẩm Product 5829 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_0af5f9fc,crawled,sendo,True,2025-10-01 21:17:21.071173,https://sendo.com/product/9ce1cd92
,Samsung Product 4831,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,497.8333333333333,11948000.0,617.5833333333334,19.4,4.8,24,,,12,0,,"Sản phẩm Product 4831 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_5dcc8bc1,crawled,sendo,True,2025-10-01 21:17:21.178126,https://sendo.com/product/ded91c29
,Samsung Product 5405,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,496.0416666666667,11905000.0,676.5,26.7,4.0,1891,,,12,0,,"Sản phẩm Product 5405 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_51f7300e,crawled,sendo,True,2025-10-01 21:17:21.280397,https://sendo.com/product/130d03db
,Vivo Product 4003,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,691.9583333333334,16607000.0,896.7916666666666,22.8,4.5,1235,,,12,0,,"Sản phẩm Product 4003 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_baf294bf,crawled,sendo,True,2025-10-01 21:17:21.400837,https://sendo.com/product/526a5ea7
,Vivo Product 3431,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,327.2916666666667,7855000.0,392.9166666666667,16.7,4.9,1791,,,12,0,,"Sản phẩm Product 3431 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_13317147,crawled,sendo,False,2025-10-01 21:17:21.507847,https://sendo.com/product/ce373a25
,Viettel Product 6902,Viettel,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1106.0833333333333,26546000.0,,,5.0,1694,,,12,0,,"Sản phẩm Product 6902 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_651010ce,crawled,sendo,False,2025-10-01 21:17:21.623571,https://sendo.com/product/dea1e697
,Xiaomi Product 2213,Xiaomi,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,54.875,1317000.0,,,4.1,1125,,,12,0,,"Sản phẩm Product 2213 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_08336e7c,crawled,sendo,True,2025-10-01 21:17:21.725196,https://sendo.com/product/afc3547e
,BKAV Acer Predator Helios,BKAV,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,537.5833333333334,12902000.0,616.2916666666666,12.8,4.9,647,,,12,0,,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_9c88527e,crawled,sendo,True,2025-10-01 21:17:23.335884,https://sendo.com/product/0fba1238
,Xiaomi Asus ROG Strix,Xiaomi,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,516.2083333333334,12389000.0,667.3333333333334,22.6,4.5,571,,,12,0,,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_5f202bcd,crawled,sendo,True,2025-10-01 21:17:23.773392,https://sendo.com/product/11404ee6
,Vivo Lenovo ThinkPad X1,Vivo,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,1146.25,27510000.0,1273.6666666666667,10.0,4.9,1488,,,12,0,,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_6ab78293,crawled,sendo,True,2025-10-01 21:17:24.092174,https://sendo.com/product/aa004591
,Viettel Lenovo ThinkPad X1,Viettel,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,493.9583333333333,11855000.0,586.625,15.8,3.7,808,,,12,0,,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_dddfc446,crawled,sendo,True,2025-10-01 21:17:24.409838,https://sendo.com/product/12f1c81c
,Apple Asus ROG Strix,Apple,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,1198.6666666666667,28768000.0,1425.3333333333333,15.9,4.6,205,,,12,0,,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_99720b8e,crawled,sendo,False,2025-10-01 21:17:24.744484,https://sendo.com/product/24c12fd0
,Asanzo HP Spectre x360,Asanzo,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,316.25,7590000.0,,,3.5,211,,,12,0,,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_7ddf4c1e,crawled,sendo,True,2025-10-01 21:17:24.846752,https://sendo.com/product/b003086b
,OPPO Dell XPS 13,OPPO,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,750.125,18003000.0,,,4.6,1747,,,12,0,,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_a3739f3e,crawled,sendo,True,2025-10-01 21:17:25.150819,https://sendo.com/product/0128534c
,VinSmart HP Spectre x360,VinSmart,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,784.3333333333334,18824000.0,1132.25,30.7,3.8,553,,,12,0,,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_252c976b,crawled,sendo,True,2025-10-01 21:17:25.262427,https://sendo.com/product/51503648
,FPT HP Spectre x360,FPT,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,673.75,16170000.0,871.1666666666666,22.7,4.8,862,,,12,0,,"Sản phẩm HP Spectre x360 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_e0382ea1,crawled,sendo,True,2025-10-01 21:17:25.580863,https://sendo.com/product/acc1ba38
,Vivo Dell XPS 13,Vivo,laptop-linh-kien-may-tinh,laptop-linh-kien-may-tinh,898.0,21552000.0,1303.25,31.1,3.9,1464,,,12,0,,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_3ede3933,crawled,sendo,True,2025-10-01 21:17:25.901001,https://sendo.com/product/52c7a8f8
,OPPO Product 2953,OPPO,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,737.0833333333334,17690000.0,1026.1666666666667,28.2,5.0,1339,,,12,0,,"Sản phẩm Product 2953 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_059ef2cc,crawled,sendo,True,2025-10-01 21:17:29.659086,https://sendo.com/product/c0e7ce01
,Apple Product 5351,Apple,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,429.0833333333333,10298000.0,618.8333333333334,30.7,3.7,569,,,12,0,,"Sản phẩm Product 5351 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_026a296d,crawled,sendo,True,2025-10-01 21:17:29.774746,https://sendo.com/product/d6c5d06b
,BKAV Product 3997,BKAV,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,240.66666666666666,5776000.0,275.7083333333333,12.7,3.6,1433,,,12,0,,"Sản phẩm Product 3997 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_c2dbcfb2,crawled,sendo,True,2025-10-01 21:17:29.880587,https://sendo.com/product/d7299c20
,Asanzo Product 2897,Asanzo,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,293.25,7038000.0,387.0833333333333,24.2,4.0,1936,,,12,0,,"Sản phẩm Product 2897 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_e839f5ac,crawled,sendo,True,2025-10-01 21:17:29.992267,https://sendo.com/product/65d76802
,Samsung Product 2656,Samsung,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,707.8333333333334,16988000.0,,,4.4,75,,,12,0,,"Sản phẩm Product 2656 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_305d1b4f,crawled,sendo,True,2025-10-01 21:17:30.097133,https://sendo.com/product/04e5eb66
,Realme Product 9895,Realme,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,534.7083333333334,12833000.0,694.6666666666666,23.0,3.9,612,,,12,0,,"Sản phẩm Product 9895 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_b2b3cde9,crawled,sendo,True,2025-10-01 21:17:30.208055,https://sendo.com/product/88731090
